"ID","povertyRatio24","logPovertyRatio24","inPoverty24","college24","sex","birthYear","isLessAge14R1","isBlack","isHispanic","hasSibling","maxParentEducation","avgPovertyRatio18","logAvgPovertyRatio18","inPoverty18","livesWithMom","momSupport","momStrict","livesWithDad","dadSupport","dadStrict","safeEnv","pctPeersPositive","pctPeersNegative","schoolAbsent","schoolLate","schoolEnvironment","schoolViolence","teacherQuality","liesCheats","negativeEmotions","positiveOutlook"
2475,5.06,1.62136648329937,0,0,1,0,0,0,1,1,14,5.64,1.72988406550997,0,1,2,1,1,2,1,1,0.5,0.51,5,1,1,0,5,0,0,0
2476,6.76,1.91102289005487,0,1,1,3,1,0,0,1,14,4.76,1.56024766824333,0,1,2,1,1,2,1,1,0.5,0.14,7,0,6,0,4,0,0,8
2477,4.1,1.41098697371026,0,0,0,4,1,0,0,1,13,2.65,0.974559639998131,0,1,2,1,1,2,1,0,0.7375,0.09,1,0,7,0,5,0,1,5
2478,0.52,-0.653926467406664,1,0,1,0,0,0,0,1,20,3.49,1.24990173621434,0,1,2,1,1,0,0,1,0.3125,0.17,1,0,8,1,4,0,0,0
2479,5.3,1.66770682055808,0,0,0,2,1,0,0,1,20,1.86,0.62057648772511,0,1,2,1,1,2,1,1,0.5625,0.13,2,0,2,1,4,0,1,8
2480,2.77,1.01884732019925,0,1,0,1,0,0,0,1,20,6.76,1.91102289005487,0,1,2,0,1,2,0,1,0.55,0.13,4,0,6,0,4,0,0,0
2481,2.03,0.708035793053696,0,0,0,4,1,0,0,0,10,1.14,0.131028262406404,0,1,2,0,1,2,0,1,0.7875,0.05,2,0,7,0,4,0,0,9
2482,3.72,1.31372366828506,0,1,1,1,0,0,0,1,14,2.81,1.03318448334565,0,1,2,0,1,2,0,1,0.325,0.36,0,10,3,0,4,0,0,0
2487,3,1.09861228866811,0,0,0,2,1,0,0,1,16,0.17,-1.77195684193188,1,1,1,1,1,2,1,0,0.675,0.45,5,0,4,0,3,1,0,6
2490,10.91,2.38967979984498,0,0,0,3,1,0,0,1,15,2.18,0.779324876800998,0,1,2,0,1,2,1,1,0.45,0.14,2,0,7,1,5,1,0,4
2491,1.62,0.482426149244293,0,0,1,4,1,0,0,1,15,1.405,0.340037302785709,0,1,2,1,1,2,1,1,0.5625,0.09,5,0,6,0,5,0,1,9
2493,3.44,1.23547147138531,0,1,1,2,1,0,0,1,18,1.37,0.314810739840034,0,1,2,0,1,2,0,1,0.5,0.17,0,0,6,0,4,1,0,6
2494,4.66,1.53901544813755,0,0,1,4,1,0,0,1,18,2.555,0.938052223655668,0,1,2,1,1,2,1,1,0.7875,0.05,0,0,7,0,6,1,1,8
2497,4.07,1.4036429994545,0,0,0,3,1,0,0,1,13,2.375,0.864997437486605,0,1,2,1,1,1,1,1,0.3375,0.5,0,0,3,1,3,1,1,8
2498,2.7,0.993251773010283,0,0,0,0,0,0,0,1,13,1.995,0.690644050341827,0,1,2,0,1,2,0,1,0.3875,0.36,0,0,8,0,4,0,0,0
2499,2.99,1.0952733874026,0,0,0,1,0,0,0,1,13,1.905,0.644482008578664,0,1,2,1,1,2,1,0,0.5,0.22,1,0,5,0,6,0,0,0
2500,3.38,1.21787570949493,0,0,0,3,1,0,0,1,13,1.72,0.542324290825362,0,1,2,1,1,2,1,0,0.675,0.4,0,0,7,0,4,0,0,7
2501,17.21,2.84549061022345,0,0,1,3,1,0,1,1,16,4.325,1.46441214038384,0,1,2,0,1,2,0,1,0.4,0.4,0,2,2,0,4,0,0,7
2503,1.14,0.131028262406404,0,0,0,0,0,0,0,0,0,3.7,1.30833281965018,0,1,2,0,0,0,0,1,0.2125,0.36,3,0,5,0,3,0,0,0
2504,2.41,0.879626747502564,0,1,1,4,1,0,0,1,19,1.42,0.350656871613169,0,1,2,0,1,2,0,1,0.7375,0.17,0,0,7,0,4,0,0,5
2506,2.52,0.924258901523332,0,0,0,4,1,0,0,1,12,2.455,0.898126761246484,0,1,1,1,0,0,0,1,0.5,0.33,6,1,8,1,2,1,1,7
2507,4.71,1.54968790802833,0,0,0,4,1,0,0,0,9,3.4,1.22377543162212,0,1,2,1,1,2,1,1,0.7375,0.13,20,2,5,1,3,0,0,7
2509,0.17,-1.77195684193188,1,0,1,0,0,0,0,1,13,0.65,-0.430782916092454,1,1,2,0,0,0,0,0,0.1625,0.55,10,0,4,0,4,0,0,0
2510,6.85,1.92424865227413,0,0,1,3,1,0,0,1,13,0.65,-0.430782916092454,1,1,2,0,0,0,0,1,0.55,0.18,6,0,5,0,3,1,1,7
2513,3.43,1.23256026117785,0,1,0,0,0,0,0,1,12,2.66,0.978326122793608,0,1,2,1,1,2,1,1,0.4375,0.22,6,0,4,1,6,0,0,0
2515,2.22,0.797507195884188,0,0,0,3,1,0,0,1,13,2.14,0.76080582903376,0,1,2,1,1,1,1,0,0.45,0.05,8,0,9,1,4,1,0,4
2516,5.34,1.6752256529721,0,0,0,1,0,0,0,1,12,2.55,0.936093359170335,0,1,1,1,1,1,1,1,0.4375,0.41,5,1,7,0,4,0,0,0
2517,2.78,1.02245092770255,0,0,0,4,1,0,0,1,12,2.55,0.936093359170335,0,1,2,1,1,2,1,1,0.5625,0.05,10,0,7,0,5,1,0,9
2518,2.28,0.824175442966349,0,0,1,1,0,0,0,1,15,3.56,1.26976054486394,0,1,2,0,1,2,0,1,0.9,0.32,4,0,5,1,4,0,0,0
2520,1.6,0.470003629245736,0,0,0,1,0,0,0,1,16,4.46,1.49514876603197,0,1,2,0,1,1,1,0,0.375,0.36,9,3,4,1,2,0,0,0
2522,1.24,0.215111379616945,0,1,0,1,0,0,0,1,16,3.55666666666667,1.26882377664555,0,1,2,1,1,2,1,0,0.5625,0.41,0,0,8,0,6,0,0,0
2523,0.36,-1.02165124753198,1,1,0,4,1,0,0,1,16,4.33,1.4655675420144,0,1,2,1,1,2,1,1,0.1,0.05,0,0,10,0,5,1,0,7
2527,2.16,0.770108221696074,0,0,0,2,1,0,0,0,12,4.145,1.42190278858726,0,1,2,0,1,1,1,1,0.675,0.13,2,1,8,0,6,1,1,10
2528,7.81,2.05540496385159,0,1,1,1,0,0,0,0,12,4.495,1.50296566792358,0,1,1,0,1,1,0,1,0.325,0.17,0,0,6,0,4,0,0,0
2529,6.92,1.93441576962958,0,0,1,1,0,0,0,0,12,5.77,1.75267208052001,0,1,2,1,1,1,0,1,0.4375,0.36,10,0,3,1,4,0,0,0
2530,3.33,1.20297230399235,0,0,0,0,0,0,0,1,12,2.2,0.78845736036427,0,1,2,0,1,2,0,0,0.725,0.59,4,0,7,0,4,0,0,0
2531,2.57,0.943905898907128,0,0,1,2,1,0,0,1,12,4.945,1.59837696507468,0,1,2,0,1,2,0,1,0.375,0.65,4,0,4,0,2,0,1,6
2534,4.52,1.50851199384414,0,0,0,3,1,0,0,1,12,3.73,1.31640823365572,0,1,2,0,0,0,0,0,0.5,0.21,14,1,6,1,4,0,0,8
2536,5.31,1.66959183525385,0,0,0,1,0,0,0,1,12,2.24,0.806475865866949,0,1,2,0,0,0,0,1,0.325,0.64,2,0,3,0,3,0,0,0
2537,1.59,0.46373401623214,0,0,0,3,1,0,0,1,12,1.21,0.19062035960865,0,1,2,0,0,0,0,1,0.325,0.09,3,0,5,0,4,0,0,8
2538,13.61,2.61080481666337,0,0,1,0,0,0,0,0,12,2.65,0.974559639998131,0,1,2,1,1,2,1,1,0.325,0.41,0,0,4,1,5,0,0,0
2542,20.25,3.00815479355255,0,0,0,1,0,0,0,1,12,3.22,1.16938135955632,0,1,1,0,1,1,0,0,0.625,0.55,16,2,6,1,5,0,0,0
2543,3.27,1.18478998490916,0,0,1,0,0,0,0,1,12,2.78,1.02245092770255,0,1,2,0,1,1,0,1,0.675,0.31,10,0,6,0,5,0,0,0
2544,2.75,1.01160091167848,0,0,1,3,1,0,0,1,12,3.095,1.12978790613656,0,1,1,0,1,1,0,0,0.5,0.27,3,0,5,0,4,1,1,8
2545,10.64,2.3646204839135,0,0,0,1,0,0,0,0,12,3.47,1.24415459395877,0,1,2,0,1,2,0,1,0.55,0.09,5,0,8,1,5,0,0,0
2547,4.99,1.60743590976343,0,0,1,1,0,0,0,1,12,4.43,1.48839958405704,0,1,2,0,1,2,0,1,0.55,0.36,2,0,4,0,4,0,0,0
2548,8.89,2.18492704952581,0,0,0,4,1,0,0,1,12,4.43,1.48839958405704,0,1,2,0,1,2,0,1,0.5625,0.14,2,0,7,0,4,1,0,10
2551,6.26,1.83418018511201,0,1,1,1,0,0,0,0,12,3.41,1.22671229129543,0,1,2,0,1,2,0,0,0.4375,0.5,0,0,4,0,4,0,0,0
2552,2.86,1.05082162483176,0,0,0,4,1,0,0,1,16,2.11,0.746687947487975,0,1,2,1,1,2,0,1,0.4375,0.09,1,3,4,0,6,1,0,7
2553,3.11,1.13462272619114,0,0,1,0,0,0,0,1,12,2.8,1.02961941718116,0,1,2,0,1,2,0,1,0.2125,0.31,6,0,6,0,4,0,0,0
2554,2.23,0.802001585472027,0,1,1,1,0,0,0,0,16,3.23,1.17248213723457,0,1,2,0,1,2,1,1,0.5625,0.09,5,2,6,0,4,0,0,0
2555,5.63,1.7281094421516,0,1,1,1,0,0,0,1,12,6.615,1.88933979756692,0,1,2,0,1,1,0,1,0.625,0.17,8,0,6,0,3,0,0,0
2556,7.32,1.99061032797322,0,0,1,0,0,0,1,0,11,4.17,1.42791603581071,0,1,2,1,1,2,1,1,0.675,0.31,9,1,6,0,5,0,0,0
2557,2.33,0.845868267577609,0,1,1,4,1,0,0,1,14,3.17,1.15373158788919,0,1,2,0,1,2,0,1,0.6125,0.05,1,0,12,0,6,0,1,9
2559,2.39,0.871293365943419,0,0,1,3,1,0,0,1,10,1.88,0.631271776841858,0,1,2,0,0,0,0,0,0.325,0.46,8,0,4,1,4,0,1,8
2561,1.92,0.65232518603969,0,0,1,0,0,0,0,1,16,4.08,1.40609698841607,0,1,1,1,1,1,0,1,0.55,0.74,3,0,4,0,4,0,0,0
2562,2.06,0.72270598280149,0,0,0,3,1,0,0,1,12,2.15,0.765467842139571,0,1,2,1,1,1,1,1,0.5625,0.21,5,0,5,0,4,1,0,6
2563,19.37,2.9637254774189,0,0,0,3,1,0,0,1,16,4.44,1.49065437644413,0,1,2,0,1,1,0,1,0.3125,0.36,9,0,7,1,4,0,1,7
2564,1.1,0.0953101798043249,0,1,0,4,1,0,0,1,16,9.25,2.22462355152433,0,1,1,0,1,1,1,1,0.275,0.27,0,0,8,0,5,0,1,5
2565,2.81,1.03318448334565,0,1,1,1,0,0,0,1,16,5.69,1.73871024813824,0,1,2,0,1,2,1,1,0.7375,0.09,0,0,7,0,4,0,0,0
2566,0.49,-0.713349887877465,1,1,0,4,1,0,0,1,16,5.69,1.73871024813824,0,1,2,0,1,2,1,1,0.8,0.05,2,0,6,0,4,1,0,7
2567,6.59,1.88555334851442,0,0,1,0,0,0,0,0,16,4.76,1.56024766824333,0,1,1,0,1,2,1,1,0.55,0.36,3,3,5,0,4,0,0,0
2568,3.81,1.33762918913861,0,0,0,0,0,0,0,1,12,1.3,0.262364264467491,0,1,2,1,0,0,0,0,0.2125,0.27,5,0,2,1,3,0,0,0
2569,3.33,1.20297230399235,0,0,0,2,1,0,0,1,12,1.3,0.262364264467491,0,1,2,0,0,0,0,1,0.463125,0.1055,0,0,7,0,4,0,0,9
2570,2.47,0.904218150639886,0,0,1,1,0,0,0,1,12,3.96,1.37624402526639,0,1,2,1,1,2,1,1,0.5625,0.2355,0,0,7,0,4,0,0,0
2571,3.24,1.17557332980424,0,0,1,4,1,0,0,1,12,9.585,2.26019937649761,0,1,2,0,1,2,0,1,0.675,0.13,0,0,11,0,5,0,0,9
2573,3.67,1.30019166206648,0,1,0,3,1,0,0,1,20,7.15,1.96711235670592,0,1,2,1,1,2,1,0,0.45,0.31,0,0,7,1,6,0,0,12
2574,3.31,1.19694818938897,0,0,0,1,0,0,0,1,16,1.4,0.336472236621213,0,0,0,0,1,1,0,1,0.325,0.4,2,0,6,0,4,0,0,0
2577,3.08,1.12492959698548,0,0,1,0,0,0,0,1,15,2.73,1.00430160919687,0,1,2,0,1,1,0,1,0.6625,0.31,15,0,4,0,4,0,0,0
2579,0.77,-0.261364764134408,1,1,1,0,0,0,0,1,20,3.42,1.22964055107451,0,1,2,0,1,2,0,1,0.5,0.36,1,0,4,0,4,0,0,0
2580,2.83,1.04027671165515,0,1,1,2,1,0,0,1,20,3.57,1.27256559579155,0,1,2,0,1,1,1,1,0.675,0.36,4,5,5,0,4,1,1,6
2581,0.17,-1.77195684193188,1,1,0,3,1,0,0,1,16,1.86,0.62057648772511,0,1,2,0,1,2,0,1,0.5625,0.09,3,0,4,1,4,0,0,3
2582,2.56,0.940007258491471,0,0,1,2,1,0,0,1,12,1.605,0.473123756581979,0,1,2,0,1,1,1,1,0.4375,0.09,3,0,5,0,4,1,0,5
2590,1.71,0.536493370514568,0,0,1,1,0,0,0,1,12,0.705,-0.349557476169868,1,1,2,0,0,0,0,0,0.3125,0.31,4.88937492805341,1,5,1,4,0,0,0
2591,0.69,-0.371063681390832,1,1,0,1,0,0,0,1,16,2.16,0.770108221696074,0,1,2,1,1,2,1,1,0.725,0.05,1,1,7,0,5,0,0,0
2592,2.55,0.936093359170335,0,1,1,1,0,0,0,0,19,20.09,3.00022217882684,0,1,2,0,1,2,0,1,0.4375,0.6,5,2,8,1,4,0,0,0
2593,4.93,1.5953389880546,0,0,0,4,1,0,0,1,18,1.95,0.667829372575655,0,1,2,1,1,2,1,1,0.725,0.05,2,0,7,0,5,0,0,12
2594,1.13,0.122217632724249,0,1,0,3,1,0,0,1,20,6.93,1.93585981320181,0,1,2,1,1,2,0,0,0.625,0.6,7,60,1,1,3,1,2,4
2595,2.7,0.993251773010283,0,0,0,0,0,0,0,1,12,1.21,0.19062035960865,0,1,2,0,0,0,0,0,0.3375,0.4,17,13,4,1,4,0,0,0
2596,0.9,-0.105360515657826,1,1,0,0,0,0,0,1,17,2.49,0.912282710476616,0,1,2,1,1,1,1,1,0.5625,0.41,10,0,7,1,4,0,0,0
2597,1.3,0.262364264467491,0,0,0,3,1,0,0,1,17,4.51,1.50629715351459,0,1,2,1,1,2,1,1,0.6125,0.18,0,0,4,0,4,1,0,8
2599,4.35,1.47017584510059,0,0,1,1,0,0,0,1,14,3.02,1.10525683138678,0,1,2,1,1,2,1,1,0.3875,0.27,1,0,4,0,4,0,0,0
2600,1.1,0.0953101798043249,0,0,1,2,1,0,0,1,14,3.02,1.10525683138678,0,1,2,0,1,2,0,0,0.4875,0.09,0,0,4,0,4,1,0,9
2601,1.52,0.418710334858185,0,0,1,1,0,0,0,1,18,3.02,1.10525683138678,0,1,1,1,1,2,1,1,0.55,0.65,3,5,6,0,2,0,0,0
2604,1.63,0.488580014818671,0,0,0,3,1,0,0,1,14,1.87,0.625938430866495,0,1,2,1,1,2,1,0,0.675,0.05,1,0,11,0,6,0,0,9
2608,4.48,1.49962304642689,0,0,0,4,1,0,0,1,12,2.21,0.792992515529661,0,1,2,1,1,2,0,1,0.375,0.13,0,0,7,1,4,0,0,9
2611,2.04,0.712949807856125,0,0,0,1,0,0,0,1,11,1.15,0.139761942375159,0,0,0,0,1,2,1,1,0.6,0.27,5,23,7,0,4,0,0,0
2612,1.27,0.2390169004705,0,0,1,4,1,0,0,1,11,1.97,0.678033542749897,0,0,0,0,1,1,1,1,0.5,0.09,2,18,6,0,4,1,1,7
2614,0.96,-0.0408219945202552,1,0,0,3,1,0,0,1,14,2.185,0.781615828547554,0,1,2,1,1,2,0,0,0.4375,0.09,20,0,8,1,5,0,0,8
2615,0.33,-1.10866262452161,1,1,0,1,0,0,0,1,14,1.505,0.408792898200839,0,1,2,0,1,2,0,1,0.5,0.13,0,8,6,0,4,0,0,0
2616,5.45,1.69561560867515,0,1,0,1,0,0,0,0,20,11.04,2.40152504084895,0,1,2,1,1,2,1,0,0.5625,0.5,1,1,6,0,4,0,0,0
2617,4,1.38629436111989,0,1,1,4,1,0,0,1,20,3.995,1.38504357921824,0,1,2,1,1,1,1,1,0.325,0.41,10,0,4,0,4,2,1,6
2618,1.8,0.587786664902119,0,1,0,3,1,0,0,1,18,2.94,1.07840958135059,0,1,2,0,1,2,1,0,0.9,0.05,1,0,8,0,5,0,1,10
2621,0.22,-1.51412773262978,1,0,1,3,1,0,0,0,18,5.07,1.62334081760309,0,1,2,0,1,2,0,1,0.625,0.18,3,0,9,0,4,0,0,11
2622,3.05,1.11514159061932,0,0,0,1,0,0,0,1,13,4.605,1.52714266970727,0,1,2,1,1,2,0,1,0.5,0.31,1,0,5,0,4,0,0,0
2623,3.64,1.29198368164865,0,0,0,4,1,0,0,1,13,2.23,0.802001585472027,0,1,2,0,1,2,0,1,0.725,0.22,0,0,6,0,5,0,0,9
2625,4.06,1.40118297361364,0,1,1,0,0,0,0,1,14,2.125,0.75377180237638,0,1,2,0,1,2,0,1,0.45,0.18,1,0,4,0,4,0,0,0
2626,1.66,0.506817602368452,0,1,1,1,0,0,0,1,14,1.93,0.657520002916794,0,1,2,1,1,2,1,1,0.5,0.13,2,0,6,0,4,0,0,0
2629,1.99,0.688134638736401,0,0,0,2,1,0,0,1,12,0.39,-0.941608539858445,1,1,2,1,0,0,0,1,0.5625,0.1925,4.88937492805341,0,4,0,5,1,0,7
2630,3.43,1.23256026117785,0,0,0,2,1,0,0,1,12,0.39,-0.941608539858445,1,1,2,1,0,0,0,1,0.5625,0.05,3,0,6,0,6,2,0,10
2631,1.21,0.19062035960865,0,0,0,4,1,0,0,1,12,2.9,1.06471073699243,0,1,2,0,1,1,0,1,0.325,0.05,4.88937492805341,1,7,0,3,0,1,5
2632,0.87,-0.139262067333508,1,0,1,3,1,0,0,1,12,0.09,-2.40794560865187,1,1,2,1,1,2,1,1,0.6125,0.68,2,6,4,1,4,2,0,7
2634,1.83,0.60431596685333,0,0,1,0,0,0,0,1,18,4.41,1.48387468945875,0,1,2,0,1,2,0,1,0.5125,0.41,4,5,2,1,3,0,0,0
2635,5.41,1.68824909285839,0,1,1,2,1,0,0,1,16,2.48,0.908258560176891,0,1,2,1,1,1,0,0,0.85,0.21,8,3,6,1,6,0,0,11
2636,7.85,2.06051353179432,0,1,1,4,1,0,0,1,17,5.535,1.7110915661606,0,1,2,0,1,2,0,1,0.85,0.05,4,0,8,0,4,1,0,5
2637,5.4,1.68639895357023,0,1,0,1,0,0,0,1,15,2.84,1.04380405217311,0,1,2,1,1,2,1,1,0.4875,0.17,5,4,8,1,6,0,0,0
2638,7.56,2.02287119019144,0,1,1,0,0,0,0,0,14,5.1,1.62924053973028,0,1,2,1,1,2,1,0,0.7375,0.23,1,0,9,0,6,0,0,0
2639,2.82,1.03673688495002,0,1,1,0,0,0,0,1,16,4.295,1.45745155543622,0,1,2,0,1,2,1,1,0.85,0.13,0,0,8,0,4,0,0,0
2640,1.1,0.0953101798043249,0,1,1,4,1,0,0,1,16,6.035,1.79757585454949,0,1,2,1,1,2,1,1,0.775,0.05,2,0,6,0,4,0,0,11
2641,0.89,-0.116533816255952,1,0,0,1,0,0,0,0,9,0.64,-0.446287102628419,1,1,2,0,0,0,0,0,0.4375,0.63,2,3,2,1,3,0,0,0
2643,1.37,0.314810739840034,0,0,0,2,1,0,0,1,10,0.425,-0.85566611005772,1,1,1,0,1,1,1,0,0.15,0.65,6,3,7,1,4,0,0,7
2644,6.59,1.88555334851442,0,0,0,4,1,0,0,1,13,2.155,0.767790723555711,0,1,2,0,1,2,0,0,0.7375,0.21,0,0,4,1,3,0,1,9
2645,1.35,0.300104592450338,0,0,1,4,1,0,0,1,12,1.126,0.118671529717499,0,1,1,0,1,1,1,0,0.325,0.55,8,15,3,0,4,1,1,9
2651,0,-4.60517018598809,1,0,0,3,1,0,0,1,14,1.422,0.352064331381049,0,1,2,0,1,2,1,0,0.3875,0.37,10,6,4,1,3,0,0,5
2652,1.26,0.231111720963387,0,0,0,3,1,0,0,1,16,1.88,0.631271776841858,0,1,2,1,1,2,1,1,0.5625,0.05,4,0,9,0,4,1,0,6
2655,5.28,1.66392609771817,0,0,1,4,1,0,0,1,12,4.48,1.49962304642689,0,1,2,1,1,2,1,0,0.5,0.45,3,0,4,0,2,1,1,9
2656,2.69,0.989541193613748,0,0,1,1,0,0,0,1,15,1.05666666666667,0.0551192992210795,0,1,2,0,1,2,1,1,0.3375,0.86,4.88937492805341,2.39700714204739,5,0,2,0,0,0
2657,1.37,0.314810739840034,0,0,1,2,1,0,0,1,15,0.5175,-0.658745753842613,1,1,1,0,0,0,0,1,0.5,0.5,5,3,6,1,4,1,2,5
2659,5.43,1.69193913394584,0,1,1,1,0,0,0,0,16,8.195,2.10352421219579,0,1,2,0,1,2,0,1,0.5625,0.41,0,0,4,0,5,0,0,0
2660,3.62,1.28647402583768,0,0,0,0,0,0,0,1,14,3.63,1.28923264827676,0,1,2,1,1,2,1,1,0.5125,0.69,0,0,8,0,5,0,0,0
2662,3.19,1.16002091679675,0,1,0,2,1,0,0,1,17,8.315,2.11806111264489,0,1,2,1,1,2,1,1,0.5,0.26,0,0,5,0,4,1,0,8
2664,9.81,2.28340227357727,0,1,1,1,0,0,0,1,16,3.98,1.38128181929635,0,1,2,0,1,2,0,1,0.7375,0.09,0,2,6,0,4,0,0,0
2665,1.74,0.553885113226438,0,0,0,3,1,0,0,1,16,5.94,1.78170913337455,0,1,2,0,1,2,1,1,0.8,0.09,1,0,5,0,4,1,1,8
2668,3.78,1.3297240096315,0,0,0,0,0,0,0,1,16,2.785,1.02424787337925,0,1,2,0,1,1,0,1,0.625,0.41,2,0,5,0,1,0,0,0
2669,3.88,1.35583515363518,0,1,1,1,0,0,0,1,17,7.09,1.95868534054404,0,1,2,1,1,1,1,1,0.5625,0.55,2,0,5,0,4,0,0,0
2670,5.57,1.71739505393919,0,1,1,3,1,0,0,1,14,2.44,0.89199803930511,0,1,2,1,1,2,1,1,0.7375,0.05,0,0,9,0,6,0,0,11
2673,1.22,0.198850858745165,0,1,0,3,1,0,0,1,14,6.07,1.80335860507141,0,1,1,1,1,2,1,1,0.5,0.18,0,1,5,0,4,2,0,6
2674,1.77,0.570979546585738,0,0,1,2,1,0,0,1,14,3.06,1.11841491596429,0,1,2,1,1,2,1,0,0.85,0.22,0,0,6,0,4,1,1,8
2675,6.95,1.9387416595767,0,0,1,4,1,0,0,1,14,3.48666666666667,1.24894616996867,0,1,2,0,1,2,0,0,0.675,0.05,0,0,5,0,4,1,2,7
2676,0.13,-2.04022082852655,1,0,0,4,1,0,0,1,12,4.41,1.48387468945875,0,1,2,0,1,1,0,0,0.8,0.05,5,0,7,1,4,1,0,10
2677,4.92,1.59330853050422,0,0,0,2,1,0,0,1,14,5.12,1.63315443905142,0,1,2,1,1,2,1,1,0.7875,0.05,0,0,8,0,5,1,0,8
2678,4.79,1.56653041142282,0,0,0,4,1,0,0,1,14,4.06,1.40118297361364,0,1,2,0,1,2,0,0,0.85,0.09,0,0,8,0,4,0,0,6
2679,11.28,2.42303124606991,0,1,1,0,0,0,0,0,12,5.015,1.6124334214139,0,1,2,0,1,2,0,1,0.7375,0.41,3,5,5,0,4,0,0,0
2681,2.19,0.783901543828409,0,1,1,1,0,0,0,0,16,1.93,0.657520002916794,0,1,2,1,1,2,0,0,0.5625,0.18,9,0,6,0,6,0,0,0
2682,2.72,1.00063188030791,0,0,0,3,1,1,0,1,16,1.77,0.570979546585738,0,1,2,0,0,0,0,0,0.4875,0.22,2,0,6,1,4,0,0,9
2683,0.79,-0.23572233352107,1,0,0,3,1,1,0,1,16,1.88,0.631271776841858,0,1,0,1,0,0,0,0,0.8,0.27,3,1,8,1,6,0,2,4
2684,2.78,1.02245092770255,0,0,1,2,1,0,0,1,14,1.89,0.636576829071551,0,1,2,1,1,1,1,1,0.3125,0.27,4,0,4,1,5,0,1,7
2688,1.02,0.0198026272961797,0,0,0,0,0,0,0,0,13,3.81,1.33762918913861,0,1,2,0,0,0,0,1,0.5,0.31,5,0,7,0,4,0,0,0
2689,2.62,0.963174317773006,0,1,0,2,1,0,0,1,13,2.6,0.955511445027436,0,1,2,1,1,2,0,1,0.4375,0.41,2,0,6,0,4,0,0,10
2690,4.73,1.55392520250384,0,0,0,3,1,0,0,1,13,2.59,0.951657875711446,0,1,2,0,1,2,0,1,0.7875,0.36,0,0,5,1,4,0,1,6
2691,2.11,0.746687947487975,0,0,1,2,1,0,0,1,14,0.68,-0.385662480811985,1,0,0,0,1,2,0,1,0.275,0.27,1,0,7,0,3,1,1,10
2693,3.34,1.20597080698861,0,0,0,1,0,0,0,1,12,0.44,-0.82098055206983,1,1,2,1,0,0,0,1,0.5625,0.18,2,0,6,0,5,0,0,0
2694,5.34,1.6752256529721,0,0,0,0,0,0,0,1,13,1.2,0.182321556793955,0,1,2,0,1,1,1,1,0.325,0.46,36,5,6,1,3,0,0,0
2696,3.48,1.24703229378638,0,0,0,3,1,0,0,1,13,3.21333333333333,1.16730881995434,0,1,1,0,1,0,1,0,0.325,0.6,9,13,6,1,4,0,0,5
2697,4.97,1.60341984010854,0,0,0,0,0,0,0,1,12,3.55,1.26694760348732,0,1,2,0,1,1,0,1,0.5,0.56,6,1,2,0,3,0,0,0
2698,2.03,0.708035793053696,0,1,1,1,0,0,0,1,20,2.74,1.00795792039998,0,1,2,1,1,2,1,1,0.5,0.36,0,2,9,0,4,0,0,0
2699,10.71,2.37117788445966,0,1,1,2,1,0,0,1,14,2.72,1.00063188030791,0,1,1,1,1,1,1,0,0.5,0.14,3,2,6,0,4,0,0,7
2701,11.12,2.40874528882244,0,0,0,0,0,0,0,0,16,5.85,1.76644166124377,0,1,2,1,1,0,1,1,0.5,0.73,11,25,5,1,2,0,0,0
2702,3.06,1.11841491596429,0,0,0,3,1,0,0,0,12,4.095,1.40976671730503,0,1,2,1,1,1,1,0,0.3875,0.05,2,0,5,0,3,0,2,4
2703,5.68,1.73695123273306,0,1,0,0,0,0,0,1,14,1.66,0.506817602368452,0,1,2,1,1,0,0,1,0.5625,0.36,0,3,7,0,4,0,0,0
2706,1.93,0.657520002916794,0,0,0,2,1,0,0,1,12,1.6,0.470003629245736,0,1,2,0,1,1,1,0,0.15,0.18,5,0,9,0,6,1,0,10
2707,0.63,-0.462035459596559,1,0,1,3,1,0,0,1,12,2.65,0.974559639998131,0,1,2,0,1,2,0,0,0.5625,0.09,0,0,8,0,4,0,0,11
2708,1.05,0.048790164169432,0,0,1,4,1,0,0,1,12,1.6,0.470003629245736,0,1,2,0,1,2,0,0,0.5625,0.05,0,0,6,0,3,1,0,9
2709,2.58,0.947789398933526,0,1,1,1,0,0,0,1,16,3.21,1.16627093714192,0,1,2,1,1,2,1,1,0.675,0.37,5,0,5,0,4,0,0,0
2710,0.17,-1.77195684193188,1,1,0,3,1,0,0,1,16,3.15,1.14740245283754,0,1,2,1,1,2,1,1,0.4375,0.05,0,0,6,0,4,0,1,4
2711,17.21,2.84549061022345,0,1,0,3,1,0,0,1,11,3.645,1.29335636546062,0,1,2,0,1,1,1,0,0.3875,0.09,12,0,7,0,4,1,1,5
2712,1.16,0.148420005118273,0,0,1,3,1,0,0,1,11,1.76,0.56531380905006,0,1,2,0,1,2,0,1,0.45,0.14,2,0,7,0,4,0,0,7
2714,1.3,0.262364264467491,0,0,0,4,1,0,0,1,12,1.105,0.0998453349697161,0,1,1,0,0,0,0,0,0.2625,0.13,4,0,6,1,3,1,0,7
2715,3.32,1.1999647829284,0,0,0,1,0,0,0,1,9,1.57,0.451075619360217,0,1,2,0,0,0,0,0,0.2,0.28,3,2,5,0,4,0,0,0
2717,0.39,-0.941608539858445,1,0,1,0,0,1,0,1,11,0.68,-0.385662480811985,1,1,2,1,0,0,0,1,0.225,0.59,10,5,3,0,3,0,0,0
